Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
Revenue & Margin,Net Profit / Rev (%),1.8928614615663668,1.2147459596493082,0.6172290937881224,0.7244119021654463,2.1327214912111856,2.7434424218999696,4.247253100301998,5.006210470710849,6.10295235069008,7.11194059484573,6.962226690762847,7.855175579527198,6.535777257445445,5.5259763105429816,4.5435265992313925,1.927676083606022,0.8159540960018249,-0.10118605425621847
EBITDA,Net Income,2348000000.0,1495000000.0,764000000.0,930000000.0,2770000000.0,3691000000.0,5949000000.0,7013000000.0,8835000000.0,10746000000.0,10941000000.0,13690000000.0,11528000000.0,9424000000.0,7070000000.0,2539000000.0,930000000.0,-79000000.0
EBITDA,D & A,2341000000.0,3039000000.0,2888000000.0,2770000000.0,2774000000.0,2766000000.0,2763000000.0,2736000000.0,2701000000.0,2644000000.0,2594000000.0,2527000000.0,2473000000.0,2438000000.0,2447000000.0,2433000000.0,2405000000.0,2384000000.0
EBITDA,Net Int Inc,-556000000.0,-552000000.0,-554000000.0,-553000000.0,-556000000.0,-474000000.0,-408000000.0,-354000000.0,-360000000.0,-444000000.0,-471000000.0,-517000000.0,-516000000.0,-531000000.0,-581000000.0,-599000000.0,-603000000.0,-451000000.0
EBITDA,Tax Provision,759000000.0,370000000.0,76000000.0,74000000.0,692000000.0,1057000000.0,1774000000.0,2092000000.0,2619000000.0,3306000000.0,3309000000.0,4056000000.0,3428000000.0,2579000000.0,1828000000.0,655000000.0,255000000.0,86000000.0
EBITDA,EBITDA,6004000000.0,5456000000.0,4282000000.0,4327000000.0,6792000000.0,7988000000.0,10894000000.0,12195000000.0,14515000000.0,17140000000.0,17315000000.0,20790000000.0,17945000000.0,14972000000.0,11926000000.0,6226000000.0,4193000000.0,2842000000.0
EBITDA,Stock-Based Comp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103000000.0,103000000.0,103000000.0,103000000.0,88000000.0,88000000.0,88000000.0,88000000.0,0.0
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,162.79,170.26,134.42,132.07,122.59,135.03,157.98,172.64,130.0,141.71,117.3,139.6,126.86,106.85,106.28,101.54,75.11,70.57
Capital Structure,O/S Shares,303000000.0,309000000.0,312000000.0,314000000.0,315000000.0,318000000.0,324000000.0,331000000.0,337000000.0,349000000.0,358000000.0,369000000.0,380000000.0,390000000.0,404000000.0,408000000.0,407000000.0,407000000.0
Capital Structure,Market Capitalization,49325370000.0,52610340000.0,41939039999.0,41469980000.0,38615850000.0,42939540000.0,51185520000.0,57143839999.0,43810000000.0,49456790000.0,41993400000.0,51512400000.0,48206800000.0,41671500000.0,42937120000.0,41428320000.0,30569770000.0,28721989999.0
Capital Structure,Cash,4688000000.0,4764000000.0,4537000000.0,4634000000.0,4657000000.0,5184000000.0,5246000000.0,4917000000.0,5424000000.0,5831000000.0,5075000000.0,5521000000.0,4862000000.0,3969000000.0,5392000000.0,2638000000.0,4122000000.0,3498000000.0
Capital Structure,Debt,10619000000.0,10581000000.0,10647000000.0,10854000000.0,11540000000.0,10806000000.0,10741000000.0,10897000000.0,12637000000.0,11441000000.0,11323000000.0,11431000000.0,12722000000.0,11576000000.0,12880000000.0,13161000000.0,15125000000.0,14233000000.0
Capital Structure,Enterprise Value,55256370000.0,58427340000.0,48049039999.0,47689980000.0,45498850000.0,48561540000.0,56680520000.0,63123839999.0,51023000000.0,55066790000.0,48241400000.0,57422400000.0,56066800000.0,49278500000.0,50425120000.0,51951320000.0,41572770000.0,39456989999.0
Capital Structure,netCommonStockIssuance,0.0,-922000000.0,-366000000.0,-274000000.0,-259000000.0,-560000000.0,-1033000000.0,-1023000000.0,-956000000.0,-1787000000.0,-942000000.0,-1451000000.0,-1808000000.0,-877000000.0,-1748000000.0,-144000000.0,-12000000.0,0.0
Capital Structure,netDebtIssuance,0.0,-73000000.0,-224000000.0,383000000.0,-68000000.0,-60000000.0,-165000000.0,-355000000.0,6000000.0,81000000.0,-112000000.0,-237000000.0,-403000000.0,-1273000000.0,-344000000.0,-790000000.0,-660000000.0,-497000000.0
Liquidity & Cash Flow,DSO,24.01358378007981,32.142990631424134,32.50466557332019,32.812470789842656,33.07400620568058,33.16128594682583,32.82516581350354,31.350536456176922,28.78516882417142,27.212909833353187,25.59329421946191,24.936675177874687,26.39417489213813,26.47395039286971,27.2824634011542,28.55489777015177,29.743095098133836,31.29129095473525
Liquidity & Cash Flow,DIO,23.05792116345285,22.864653375470684,22.27649130074565,21.851273032495303,22.425062539461802,21.703236108733876,21.61083428083054,21.113402638913552,20.420315900422363,19.327818518846744,17.96243050883467,16.49029643502971,15.834646248872406,15.862013349940916,16.90564411370452,18.57318744421538,20.1400874701294,21.6120919495383
Liquidity & Cash Flow,DPO,26.584051540415665,35.48500327797203,35.599596106048054,36.58534513769535,36.92488670966504,36.281625873309785,36.85734889009287,34.65616145395027,32.681362178393506,31.93763477785655,30.407404128748983,31.158421596486697,32.93144544953393,33.44288748363195,34.16941323604605,34.39380385930823,34.22728707335769,34.535911692027575
Liquidity & Cash Flow,CCC,20.487453403116994,19.522640728922795,19.18156076801779,18.078398684642615,18.574182035477342,18.582896182249918,17.578651204241204,17.807777641140206,16.52412254620028,14.603093574343383,13.1483205995476,10.268550016417699,9.297375691476603,8.893076259178677,10.018694278812667,12.734281355058918,15.65589549490555,18.367471212245974
Liquidity & Cash Flow,OCF,3769000000.0,4839000000.0,4253000000.0,5789000000.0,6683000000.0,6852000000.0,8865000000.0,7905000000.0,9229000000.0,12086000000.0,10823000000.0,15156000000.0,12574000000.0,10932000000.0,10336000000.0,6499000000.0,5859000000.0,3501000000.0
Liquidity & Cash Flow,CapEx,-177000000.0,-480000000.0,-513000000.0,-1182000000.0,-1594000000.0,-1831000000.0,-1841000000.0,-1591000000.0,-1195000000.0,-1072000000.0,-1315000000.0,-1562000000.0,-1681000000.0,-1772000000.0,-1772000000.0,-1710000000.0,-1665000000.0,-1663000000.0
Liquidity & Cash Flow,FCF,3592000000.0,4359000000.0,3740000000.0,4607000000.0,5089000000.0,5021000000.0,7024000000.0,6314000000.0,8034000000.0,11014000000.0,9508000000.0,13594000000.0,10893000000.0,9160000000.0,8564000000.0,4789000000.0,4194000000.0,1838000000.0
BQR,Total Debt / Adj Ebitda,1.7686542305129913,1.9393328445747802,2.4864549276039236,2.5084354055927895,1.6990577149587751,1.3527791687531296,0.9859555718744263,0.8935629356293563,0.8706166035136066,0.6675029171528588,0.6539416690730581,0.5498316498316498,0.7089439955419337,0.7731765963131179,1.0799932919671307,2.1138772887889496,3.60720248032435,5.008092892329346
BQR,Adj Ebitda / Interest Expense,10.798561151079136,9.884057971014492,7.729241877256317,7.824593128390597,12.215827338129497,16.852320675105485,26.70098039215686,34.44915254237288,40.31944444444444,38.6036036036036,36.76220806794055,40.212765957446805,34.77713178294574,28.195856873822976,20.52667814113597,10.39398998330551,6.9535655058043115,6.301552106430155
BQR,Net Income before extraordinary,2348000000.0,1495000000.0,764000000.0,930000000.0,2770000000.0,3691000000.0,5949000000.0,7013000000.0,8835000000.0,10746000000.0,10941000000.0,13690000000.0,11528000000.0,9424000000.0,7070000000.0,2539000000.0,930000000.0,-79000000.0
BQR,(NCO-CAPEX) / Total Debt (%),33.82616065542895,41.19648426424724,35.12726589649667,42.44518149990787,44.098786828422874,46.46492689246715,65.39428358625827,57.942552996237495,63.575215636622616,96.2678087579757,83.97067914863553,118.9222290263319,85.62332966514698,79.12923289564617,66.49068322981367,36.387812476255604,27.728925619834712,12.913651373568468
BQR,Score: Operating Leverage,42,42,42,45,35,35,25,25,25,25,25,25,25,25,35,42,48,58
BQR,Score: ICR,42,42,48,45,35,25,25,15,15,15,15,15,15,25,25,42,48,48
BQR,Score: Net Income,25,25,35,35,25,25,15,15,15,15,15,15,15,15,15,25,35,75
BQR,Score: FCF/Debt,35,25,35,25,25,25,15,15,15,15,15,15,15,15,15,35,42,55
BQR,BQR,36.0,33.5,39.4,37.5,30.0,28.5,20.0,18.5,18.5,18.5,18.5,18.5,18.5,20.0,23.5,36.0,43.25,60.0
