Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
Revenue & Margin,Op. Income / Rev (%),28.411476557032888,39.62395543175488,38.812154696132595,39.28067700987306,35.206258890469414,33.910533910533914,33.14203730272597,31.768953068592058,36.083213773314206,34.9680170575693,34.63172804532578,36.29261363636363,38.062755798090045,36.28608923884514,35.063291139240505,35.0355526826115,30.087897227856658,32.842686292548294
Revenue & Margin,Net Profit / Rev (%),13.50594821553534,23.53760445682451,23.1353591160221,23.554301833568406,20.554765291607396,18.253968253968253,18.220946915351508,17.184115523465703,20.73170731707317,21.03766879886283,20.821529745042493,22.443181818181817,24.21555252387449,22.83464566929134,22.151898734177212,21.073044602456367,16.49763353617309,17.939282428702853
EBITDA,Net Income,193000000.0,338000000.0,335000000.0,334000000.0,289000000.0,253000000.0,254000000.0,238000000.0,289000000.0,296000000.0,294000000.0,316000000.0,355000000.0,348000000.0,350000000.0,326000000.0,244000000.0,195000000.0
EBITDA,D & A,46000000.0,63000000.0,65000000.0,66000000.0,71000000.0,74000000.0,76000000.0,77000000.0,76000000.0,75000000.0,74000000.0,72000000.0,77000000.0,83000000.0,88000000.0,95000000.0,95000000.0,95000000.0
EBITDA,Net Int Inc,-139000000.0,-134000000.0,-132000000.0,-128000000.0,-123000000.0,-121000000.0,-114000000.0,-108000000.0,-102000000.0,-93000000.0,-87000000.0,-83000000.0,-81000000.0,-81000000.0,-82000000.0,-84000000.0,-92000000.0,-72000000.0
EBITDA,Tax Provision,72000000.0,97000000.0,95000000.0,92000000.0,80000000.0,93000000.0,91000000.0,91000000.0,109000000.0,100000000.0,105000000.0,110000000.0,120000000.0,122000000.0,120000000.0,114000000.0,91000000.0,72000000.0
EBITDA,EBITDA,450000000.0,632000000.0,627000000.0,620000000.0,563000000.0,541000000.0,535000000.0,514000000.0,576000000.0,564000000.0,560000000.0,581000000.0,633000000.0,634000000.0,640000000.0,619000000.0,522000000.0,434000000.0
EBITDA,Stock-Based Comp,0.0,12000000.0,23000000.0,35000000.0,45000000.0,44000000.0,43000000.0,40000000.0,39000000.0,36000000.0,34000000.0,34000000.0,33000000.0,33000000.0,32000000.0,31000000.0,28000000.0,26000000.0
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,75.56,79.9,81.21,90.51,100.79,78.14,72.55,75.42,80.41,69.54,68.57,67.85,71.31,61.35,65.72,84.69,89.65,77.19
Capital Structure,O/S Shares,75700000.0,76400000.0,77500000.0,77900000.0,78000000.0,78800000.0,80400000.0,81200000.0,82000000.0,84000000.0,85300000.0,86500000.0,87800000.0,89500000.0,91600000.0,92500000.0,93000000.0,93600000.0
Capital Structure,Market Capitalization,5719892000.0,6104360000.0,6293774999.0,7050729000.0,7861620000.0,6157432000.0,5833020000.0,6124104000.0,6593620000.0,5841360000.0,5849020999.0,5869024999.0,6261018000.0,5490825000.0,6019952000.0,7833825000.0,8337450000.0,7224984000.0
Capital Structure,Cash,64000000.0,70000000.0,50000000.0,48000000.0,103000000.0,72000000.0,70000000.0,50000000.0,66000000.0,79000000.0,63000000.0,150000000.0,161000000.0,286000000.0,400000000.0,416000000.0,171000000.0,193000000.0
Capital Structure,Debt,3057000000.0,2627000000.0,2577000000.0,2528000000.0,2466000000.0,2487000000.0,2427000000.0,2241000000.0,2205000000.0,2160000000.0,2058000000.0,2077000000.0,2081000000.0,2078000000.0,2078000000.0,2079000000.0,2088000000.0,2088000000.0
Capital Structure,Enterprise Value,8712892000.0,8661360000.0,8820774999.0,9530729000.0,10224620000.0,8572432000.0,8190020000.0,8315104000.0,8732620000.0,7922360000.0,7844020999.0,7796024999.0,8181018000.0,7282825000.0,7697952000.0,9496825000.0,10254450000.0,9119984000.0
Capital Structure,netCommonStockIssuance,0.0,-70000000.0,-79000000.0,-74000000.0,-27000000.0,-97000000.0,-131000000.0,-55000000.0,-132000000.0,-97000000.0,-110000000.0,-54000000.0,-135000000.0,-134000000.0,-142000000.0,-39000000.0,-81000000.0,-26000000.0
Capital Structure,netDebtIssuance,0.0,48000000.0,49000000.0,64000000.0,-29000000.0,60000000.0,186000000.0,40000000.0,37000000.0,102000000.0,-11000000.0,0.0,-5000000.0,0.0,-400000000.0,-4000000.0,-9000000.0,-4000000.0
Liquidity & Cash Flow,DSO,77.52099370188944,75.87221448467966,72.72272099447514,71.42983074753174,70.09246088193457,69.12878787878788,67.81563845050215,67.13628158844766,65.52456958393113,64.46517412935323,63.00902974504249,62.99360795454545,60.43912005457026,58.85744750656168,58.90822784810126,62.70119586296057,68.36037863421231,72.36200551977922
Liquidity & Cash Flow,DIO,0.0,0.0,0.0,0.0,-22.486607142857142,-15.584777227722773,-15.026849642004773,-10.874352331606216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liquidity & Cash Flow,DPO,16.139455782312925,39.107142857142854,31.297327394209354,52.778745644599304,74.62946428571428,50.5940594059406,45.29832935560859,32.15025906735751,27.517331022530332,26.72532362459547,24.218009478672986,20.77970297029703,18.93867924528302,16.83779761904762,15.830394922425953,16.481277533039645,16.385036496350363,17.34504132231405
Liquidity & Cash Flow,CCC,61.381537919576516,36.765071627536805,41.425393600265785,18.651085102932434,-27.023610546636846,2.9499512451245025,7.490459452888786,24.11167018948393,38.0072385614008,37.739850504757754,38.7910202663695,42.21390498424842,41.50044080928724,42.019649887514056,43.07783292567531,46.21991832992092,51.975342137861944,55.01696419746517
Liquidity & Cash Flow,OCF,215000000.0,349000000.0,342000000.0,273000000.0,290000000.0,279000000.0,277000000.0,359000000.0,376000000.0,303000000.0,333000000.0,357000000.0,399000000.0,448000000.0,488000000.0,497000000.0,426000000.0,337000000.0
Liquidity & Cash Flow,CapEx,-30000000.0,-55000000.0,-52000000.0,-47000000.0,-49000000.0,-33000000.0,-35000000.0,-37000000.0,-37000000.0,-39000000.0,-39000000.0,-38000000.0,-39000000.0,-42000000.0,-38000000.0,-42000000.0,-37000000.0,-33000000.0
Liquidity & Cash Flow,FCF,185000000.0,294000000.0,290000000.0,226000000.0,241000000.0,246000000.0,242000000.0,322000000.0,339000000.0,264000000.0,294000000.0,319000000.0,360000000.0,406000000.0,450000000.0,455000000.0,389000000.0,304000000.0
BQR,Total Debt / Adj Ebitda,6.793333333333333,4.156645569620253,4.110047846889952,4.077419354838709,4.380106571936057,4.597042513863216,4.536448598130841,4.3599221789883265,3.828125,3.8297872340425534,3.675,3.5748709122203097,3.287519747235387,3.277602523659306,3.246875,3.358642972536349,4.0,4.811059907834101
BQR,Adj Ebitda / Interest Expense,3.237410071942446,4.7164179104477615,4.75,4.84375,4.5772357723577235,4.471074380165289,4.692982456140351,4.7592592592592595,5.647058823529412,6.064516129032258,6.436781609195402,7.0,7.814814814814815,7.827160493827161,7.804878048780488,7.369047619047619,5.673913043478261,6.027777777777778
BQR,Net Income before extraordinary,193000000.0,338000000.0,335000000.0,334000000.0,289000000.0,253000000.0,254000000.0,238000000.0,289000000.0,296000000.0,294000000.0,316000000.0,355000000.0,348000000.0,350000000.0,326000000.0,244000000.0,195000000.0
BQR,(NCO-CAPEX) / Total Debt (%),6.051684658161596,11.191473163304149,11.253395421032208,8.939873417721518,9.772911597729117,9.891435464414958,9.971157807993407,14.368585452922803,15.374149659863946,12.222222222222221,14.285714285714286,15.358690418873374,17.299375300336376,19.53801732435034,21.655437921077958,21.885521885521886,18.630268199233715,14.559386973180077
BQR,Score: Operating Leverage,75,52,52,52,55,55,55,55,52,52,48,48,48,48,45,48,52,58
BQR,Score: ICR,58,52,52,52,52,55,52,52,48,48,48,48,45,45,45,48,48,48
BQR,Score: Net Income,42,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,42
BQR,Score: FCF/Debt,65,58,58,58,58,58,58,55,52,55,55,52,48,48,45,45,48,55
BQR,BQR,61.7,49.25,49.25,49.25,50.3,50.75,50.3,49.55,47.15,47.9,46.5,45.75,44.3,44.3,42.5,44.0,46.15,51.75
