Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
EBITDA,Tax Provision,4433000.0,5295000.0,4062000.0,2676000.0,3692000.0,2406000.0,3786000.0,5618000.0,5603000.0,7441000.0,7957000.0,7517000.0,6292000.0,6701000.0,6143000.0,5755000.0,-981000.0,-1844000.0
EBITDA,EBITDA,38389000.0,71101000.0,61764000.0,51827000.0,56045000.0,55547000.0,61195000.0,68398000.0,67151000.0,68208000.0,68110000.0,63281000.0,55812000.0,50611000.0,45592000.0,43172000.0,44456000.0,40067000.0
EBITDA,Stock-Based Comp,0.0,3355000.0,3618000.0,3856000.0,4147000.0,4694000.0,4950000.0,5421000.0,5477000.0,5486000.0,5394000.0,4991000.0,5073000.0,4813000.0,4854000.0,4713000.0,4161000.0,3100000.0
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,53.75,44.75,36.31,21.98,24.28,18.99,24.39,34.43,30.21,30.92,39.94,38.65,34.81,28.62,22.84,29.84,36.49,31.28
Capital Structure,O/S Shares,16695000.0,16695000.0,16687000.0,16599000.0,16551500.0,16574000.0,16567000.0,16393999.0,16030999.0,15979000.0,15969000.0,15872000.0,15671000.0,15661000.0,15355000.0,15096000.0,14527000.0,14411000.0
Capital Structure,Market Capitalization,897356250.0,747101250.0,605904970.0,364846020.0,401870420.0,314740260.0,404069130.0,564445385.0,484296479.0,494070680.0,637801860.0,613452800.0,545507510.0,448217820.0,350708200.0,450464640.0,530090230.0,450776080.0
Capital Structure,Cash,40705000.0,39476000.0,49915000.0,47753000.0,36102000.0,37118000.0,31292000.0,31514000.0,31901000.0,23836000.0,24120000.0,25145000.0,30614000.0,19705000.0,28846000.0,16919000.0,22463000.0,19209000.0
Capital Structure,Debt,196820000.0,213569000.0,226737000.0,246912000.0,249130000.0,256166000.0,259820000.0,264192000.0,243488000.0,250158000.0,249632000.0,260603000.0,258850000.0,253943000.0,253128000.0,192756000.0,176284000.0,126785000.0
Capital Structure,Enterprise Value,1053471250.0,921194250.0,782726970.0,564005020.0,614898420.0,533788260.0,632597130.0,797123385.0,695883479.0,720392680.0,863313860.0,848910800.0,773743510.0,682455820.0,574990200.0,626301640.0,683911230.0,558352080.0
Capital Structure,netCommonStockIssuance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Capital Structure,netDebtIssuance,0.0,-12113000.0,-20111000.0,-2110000.0,-7100000.0,-5103000.0,-2952000.0,23620000.0,-6070000.0,-2758000.0,-9451000.0,884000.0,3708000.0,2641000.0,50439000.0,10358000.0,49729000.0,-2995000.0
Liquidity & Cash Flow,DSO,78.46908718537473,58.799352039074606,58.72022251560804,58.679709935704906,57.09977772242853,56.18086409632848,55.491851928000685,55.2267427621344,55.20190223872084,54.73462889014318,54.04911760329438,53.50281591450712,53.4293288309065,52.475296295111,51.14063438622778,49.860893755520564,48.68825523647142,37.45345190770563
Liquidity & Cash Flow,DIO,141.53203416260396,109.47000242694348,113.10439332777128,117.30284766980664,119.15702885441573,116.54726199690403,112.9179355032688,110.07760307371025,107.9665325572033,109.57390602970082,110.26671758782918,114.7073690194689,115.77722001914795,115.68063321455874,111.18463012296425,102.0987735132249,94.06606687672591,65.5363445782617
Liquidity & Cash Flow,DPO,41.23030631631775,31.398801972443163,30.7440032248731,30.73754831094785,32.03695951158048,33.830059984520126,35.981440293367875,37.67925752460894,38.149080518849175,38.84433306918873,39.4039900461563,42.528150137729696,44.1676826358217,46.293854647005155,47.23083522525951,44.98632245632769,44.462972633293205,32.832262854657344
Liquidity & Cash Flow,CCC,178.77081503166096,136.87055249357493,141.08061261850622,145.2450092945637,144.2198470652638,138.89806610871238,132.4283471379016,127.62508831123571,125.01935427707495,125.46420185065526,124.91184514496723,125.68203479624633,125.03886621423274,121.86207486266457,115.09442928393253,106.97334481241779,98.29134947990413,70.15753363130999
Liquidity & Cash Flow,OCF,85863000.0,55508000.0,62908000.0,46599000.0,41850000.0,47364000.0,45142000.0,50631000.0,45038000.0,38552000.0,23159000.0,22578000.0,5596000.0,-342000.0,8641000.0,6439000.0,25402000.0,19920000.0
Liquidity & Cash Flow,CapEx,-4030000.0,-7870000.0,-7544000.0,-7770000.0,-9683000.0,-10656000.0,-10813000.0,-11022000.0,-11603000.0,-12734000.0,-15674000.0,-16986000.0,-15910000.0,-14981000.0,-14185000.0,-13118000.0,-13716000.0,-9761000.0
Liquidity & Cash Flow,FCF,81833000.0,47638000.0,55364000.0,38829000.0,32167000.0,36708000.0,34329000.0,39609000.0,33435000.0,25818000.0,7485000.0,5592000.0,-10314000.0,-15323000.0,-5544000.0,-6679000.0,11686000.0,10159000.0
BQR,Total Debt / Adj Ebitda,5.126989502201152,3.003741156945753,3.671021954536623,4.764157678430162,4.445177981978767,4.611698201523034,4.245771713375276,3.8625690809672797,3.6259772750964245,3.667575650950035,3.665129936866833,4.118187133578799,4.637891492868917,5.017545592855308,5.55202667134585,4.464838321134068,3.965359006658269,3.164324756033644
BQR,Adj Ebitda / Interest Expense,2.097186561048894,3.32340843227073,3.500963609568076,3.826847818060991,4.2151774969915765,4.182441081243883,4.703689469638739,5.348608070065686,5.422837761447146,5.636558962069251,6.041334042930637,6.566462592092975,7.25585023400936,8.893164645932174,11.036552892762042,12.649282156460592,13.737948084054388,11.917608566329566
BQR,Net Income before extraordinary,15651000.0,18664000.0,14288000.0,9821000.0,13166000.0,14500000.0,19065000.0,24684000.0,24097000.0,23446000.0,23389000.0,21201000.0,17390000.0,15255000.0,14618000.0,14671000.0,24094000.0,25232000.0
BQR,(NCO-CAPEX) / Total Debt (%),41.57758357890458,22.305671703290272,24.417717443557954,15.72584564541213,12.911732830249267,14.329770539415847,13.21260872912016,14.992505450581396,13.731682875542122,10.320677331926223,2.9984136649147546,2.1457926424484755,-3.9845470349623335,-6.034031258983315,-2.1901962643405706,-3.4650023864367387,6.629075809489233,8.012777536774855
BQR,Score: Operating Leverage,58,45,48,58,55,55,52,52,48,48,48,52,55,58,65,55,52,45
BQR,Score: ICR,65,58,58,58,55,55,52,48,48,48,48,48,48,45,42,35,35,42
BQR,Score: Net Income,52,52,55,55,55,55,52,52,52,52,52,52,52,52,55,55,52,48
BQR,Score: FCF/Debt,25,45,42,52,55,55,55,55,55,58,75,75,75,75,75,75,65,58
BQR,BQR,49.3,48.699999999999996,49.75,55.75,55.0,55.0,52.75,52.15,50.75,51.5,55.75,57.15,58.2,58.8,61.55,57.0,52.7,48.55
