Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
EBITDA,Net Income,68780000.0,95400000.0,96500000.0,136800000.0,138400000.0,172300000.0,162700000.0,125300000.0,106000000.0,74500000.0,78500000.0,65200000.0,60100000.0,162800000.0,169000000.0,178000000.0,182000000.0,48000000.0
EBITDA,D & A,300700000.0,374300000.0,370400000.0,294700000.0,293800000.0,293500000.0,293600000.0,292600000.0,293200000.0,290300000.0,287000000.0,283500000.0,276400000.0,265400000.0,266200000.0,264100000.0,263800000.0,270900000.0
EBITDA,Net Int Inc,-203600000.0,-270500000.0,-268100000.0,-270500000.0,-273500000.0,-274300000.0,-275700000.0,-272500000.0,-265500000.0,-257200000.0,-243400000.0,-226200000.0,-207600000.0,-192100000.0,-182300000.0,-183600000.0,-191400000.0,-147500000.0
EBITDA,Tax Provision,285120000.0,29300000.0,33800000.0,46800000.0,50400000.0,50800000.0,41200000.0,31500000.0,9000000.0,12100000.0,14700000.0,13100000.0,27600000.0,16800000.0,16500000.0,7800000.0,8800000.0,9400000.0
EBITDA,EBITDA,858200000.0,769500000.0,768800000.0,748800000.0,756100000.0,790900000.0,773200000.0,721900000.0,673700000.0,634100000.0,623600000.0,588000000.0,571700000.0,637100000.0,634000000.0,633500000.0,646000000.0,475800000.0
EBITDA,Stock-Based Comp,16600000.0,22900000.0,23700000.0,24200000.0,23600000.0,21200000.0,20600000.0,21200000.0,22700000.0,24600000.0,24400000.0,23600000.0,22500000.0,21100000.0,21300000.0,15600000.0,15600000.0,18400000.0
EBITDA,Others Adj.,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Adj. EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
EBITDA,Covenant EBITDA,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD
Capital Structure,Stock Price,26.44,28.04,27.01,28.06,35.1,34.84,29.23,27.21,26.59,24.35,25.71,24.36,29.57,21.35,24.22,34.36,30.2,27.17
Capital Structure,O/S Shares,79900000.0,80500000.0,81600000.0,81600000.0,81900000.0,82200000.0,82400000.0,81600000.0,81600000.0,81600000.0,81200000.0,80800000.0,80900000.0,81700000.0,82400000.0,82900000.0,96000000.0,97700000.0
Capital Structure,Market Capitalization,2112556000.0,2257220000.0,2204016000.0,2289696000.0,2874690000.0,2863848000.0,2408552000.0,2220336000.0,2169744000.0,1986960000.0,2087652000.0,1968288000.0,2392213000.0,1744295000.0,1995728000.0,2848444000.0,2899200000.0,2654509000.0
Capital Structure,Cash,201300000.0,238700000.0,315300000.0,94900000.0,374400000.0,332400000.0,364200000.0,235100000.0,235100000.0,266700000.0,296600000.0,81900000.0,294300000.0,238700000.0,49700000.0,143200000.0,302400000.0,345100000.0
Capital Structure,Debt,0.0,5943700000.0,5856800000.0,5616200000.0,5804300000.0,5812300000.0,5842400000.0,5985000000.0,5872400000.0,5891900000.0,5943400000.0,5819100000.0,5722400000.0,5605800000.0,5663400000.0,5354700000.0,5276900000.0,5292700000.0
Capital Structure,Enterprise Value,1911256000.0,7962220000.0,7745516000.0,7810996000.0,8304590000.0,8343748000.0,7886752000.0,7970236000.0,7807044000.0,7612160000.0,7734452000.0,7705488000.0,7820313000.0,7111395000.0,7609428000.0,8059944000.0,7873700000.0,7602109000.0
Capital Structure,netCommonStockIssuance,0.0,-20100000.0,-30800000.0,-8500000.0,-14100000.0,-6000000.0,-9700000.0,-300000.0,-300000.0,-100000.0,-6500000.0,-300000.0,-15100000.0,-14500000.0,-27700000.0,-200000.0,-427000000.0,-77200000.0
Capital Structure,netDebtIssuance,0.0,84800000.0,237400000.0,-77300000.0,-11500000.0,-30900000.0,-143800000.0,106100000.0,-31500000.0,-53300000.0,121900000.0,96700000.0,109100000.0,-47800000.0,306600000.0,54200000.0,-8600000.0,-114600000.0
Liquidity & Cash Flow,DSO,61.16614122119709,60.33550181600845,54.89919834907532,50.30096322241682,50.12052643543778,47.160490500969914,46.33095835117118,48.914540492510795,47.21399121777897,49.49965785493048,51.97963823973245,52.90994968084611,50.5790724725636,55.91114966529509,67.32444408636803,62.57781862745098,63.15124416796267,57.43557194864917
Liquidity & Cash Flow,DIO,111.3466576189875,110.43805751356746,91.96300203156744,86.28000135599349,86.32787920185461,88.24868125048484,91.08683039111246,93.55963105963106,97.28330347691556,101.29801030570711,115.83325103693463,134.52281950160037,139.1766587972167,155.30378673700073,142.04111181151998,136.23777932960894,139.8878850412724,126.57482820055995
Liquidity & Cash Flow,DPO,57.46181037747758,55.765470026823024,47.38136167109444,45.068195172663174,44.31797483026991,43.42002172058025,44.52100136965454,46.18550368550368,47.41938767201368,49.730341214168185,54.942845151096186,61.22970964791953,62.19014040755467,69.85747927656368,67.43627373729414,66.95596194134079,70.02202033420576,64.55316238228556
Liquidity & Cash Flow,CCC,115.05098846270701,115.00808930275288,99.48083870954834,91.51276940574715,92.13043080702249,91.9891500308745,92.8967873726291,96.28866786663818,97.07790702268085,101.0673269464694,112.8700441255709,126.20305953452694,127.56559086222563,141.35745712573214,141.92928216059386,131.85963601571916,133.0171088750293,119.45723776692356
Liquidity & Cash Flow,OCF,182300000.0,383900000.0,418200000.0,598100000.0,573800000.0,460100000.0,454400000.0,248400000.0,295600000.0,262900000.0,195400000.0,66100000.0,-12800000.0,116600000.0,203800000.0,562600000.0,611800000.0,622300000.0
Liquidity & Cash Flow,CapEx,-243500000.0,-466700000.0,-347100000.0,-443600000.0,-595700000.0,-569900000.0,-538200000.0,-663600000.0,-710100000.0,-762700000.0,-954400000.0,-1078500000.0,-966800000.0,-902200000.0,-734600000.0,-539300000.0,-568800000.0,-568400000.0
Liquidity & Cash Flow,FCF,-374800000.0,-396400000.0,-242500000.0,25100000.0,-21900000.0,-109800000.0,-83800000.0,-415200000.0,-414500000.0,-499800000.0,-759000000.0,-1012400000.0,-979600000.0,-785600000.0,-530800000.0,23300000.0,43000000.0,53900000.0
BQR,Total Debt / Adj Ebitda,0.0,7.724106562703054,7.618106139438085,7.500267094017094,7.6766300753868535,7.348969528385384,7.556130367304708,8.290621969801911,8.716639453762802,9.291752089575777,9.530788967286723,9.896428571428572,10.009445513381143,8.798932663632083,8.932807570977918,8.452565114443567,8.16857585139319,11.12379150903741
BQR,Adj Ebitda / Interest Expense,4.215127701375246,2.844731977818854,2.8675867213726223,2.768207024029575,2.7645338208409505,2.8833394094057603,2.8044976423648893,2.6491743119266054,2.5374764595103576,2.4653965785381025,2.562037797863599,2.59946949602122,2.753853564547206,3.316501821967725,3.477783872737246,3.4504357298474946,3.375130616509927,3.225762711864407
BQR,Net Income before extraordinary,68780000.0,95400000.0,96500000.0,136800000.0,138400000.0,172300000.0,162700000.0,125300000.0,106000000.0,74500000.0,78500000.0,65200000.0,60100000.0,162800000.0,169000000.0,178000000.0,182000000.0,48000000.0
BQR,(NCO-CAPEX) / Total Debt (%),999.0,-6.669246428992042,-4.140486272367163,0.44692140593283713,-0.3773064796788588,-1.8890972592605337,-1.4343420512118308,-6.93734335839599,-7.058442885362033,-8.48283236307473,-12.770468082242488,-17.397879397157634,-17.118691458129454,-14.014056869670698,-9.372461772080376,0.4351317534128896,0.8148723682465083,1.0183838116651236
BQR,Score: Operating Leverage,15,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
BQR,Score: ICR,55,58,58,58,58,58,58,58,58,65,58,58,58,58,58,58,58,58
BQR,Score: Net Income,45,42,42,42,42,42,42,42,42,45,42,45,45,42,42,42,42,48
BQR,Score: FCF/Debt,15,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
BQR,BQR,28.5,64.2,64.2,64.2,64.2,64.2,64.2,64.2,64.2,66.0,64.2,64.95,64.95,64.2,64.2,64.2,64.2,65.7
