Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
Header,Fiscal Period,2025.0-Q4,2025.0-Q3,2025.0-Q2,2025.0-Q1,2024.0-Q4,2024.0-Q3,2024.0-Q2,2024.0-Q1,2023.0-Q4,2023.0-Q3,2023.0-Q2,2023.0-Q1,2022.0-Q4,2022.0-Q3,2022.0-Q2,2022.0-Q1,2021.0-Q4,2021.0-Q3
Header,Statement Date,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30
Header,Filing Date,2026-02-11,2025-11-07,2025-08-08,2025-05-09,2025-02-14,2024-11-08,2024-08-09,2024-05-10,2024-02-09,2023-11-03,2023-08-04,2023-05-09,2023-02-17,2022-11-04,2022-08-05,2022-05-05,2022-02-16,2021-11-05
Revenue & Margin,Segment-1,Subscription and Circulation,-,-,-,Subscription and Circulation,-,-,-,Entertainment,-,-,-,Entertainment,-,-,-,Entertainment,-
Revenue & Margin,Segment-1 %,6286.2%,-,-,-,6079.6%,-,-,-,4240.0%,-,-,-,4180.8%,-,-,-,4086.7%,-
Revenue & Margin,Segment-2,Advertising,-,-,-,Advertising,-,-,-,Subscription and Circulation,-,-,-,Subscription and Circulation,-,-,-,Subscription and Circulation,-
Revenue & Margin,Segment-2 %,2512.3%,-,-,-,2794.5%,-,-,-,3315.7%,-,-,-,3041.7%,-,-,-,3013.8%,-
Revenue & Margin,Segment-3,License,-,-,-,License,-,-,-,Advertising,-,-,-,Advertising,-,-,-,Advertising,-
Revenue & Margin,Segment-3 %,1201.5%,-,-,-,1126.0%,-,-,-,1520.0%,-,-,-,1638.4%,-,-,-,1826.6%,-
Revenue & Margin,Others,-,-,-,-,-,-,-,-,License,-,-,-,License,-,-,-,License,-
Revenue & Margin,Others %,-,-,-,-,-,-,-,-,924.3%,-,-,-,1139.1%,-,-,-,1072.9%,-
Liquidity & Cash Flow,CCC,38.026482192897035,63.4508671368835,64.76251011288389,64.70290177958657,67.84908956427412,69.12827936504115,66.9819184898159,65.84347938633562,62.64684638263106,54.30624943326388,52.867985669351214,51.42243088732489,49.400740031150036,52.01769132066523,53.19455749672994,57.745354031461005,61.27211977909015,84.98665000215516
Liquidity & Cash Flow,OCF,254093000.0,312201000.0,331939000.0,333551000.0,375615000.0,390287000.0,434144000.0,487307000.0,203919000.0,276382000.0,189707000.0,72870000.0,181834000.0,136081000.0,29481000.0,12356000.0,143474000.0,148633000.0
Liquidity & Cash Flow,CapEx,-24502000.0,-45025000.0,-50487000.0,-52675000.0,-44775000.0,-31067000.0,-29715000.0,-30429000.0,-35207000.0,-39154000.0,-44168000.0,-44242000.0,-44272000.0,-46113000.0,-45277000.0,-45563000.0,-42572000.0,-41574000.0
Liquidity & Cash Flow,FCF,229591000.0,267176000.0,281452000.0,280876000.0,330840000.0,359220000.0,404429000.0,456878000.0,168712000.0,237228000.0,145539000.0,28628000.0,137562000.0,89968000.0,-15796000.0,-33207000.0,100902000.0,107059000.0
BQR,Total Debt / Adj Ebitda,0.0,2.544872849525107,2.9355303723408346,2.644816978214424,2.567062537122746,1.9383818469677063,1.9870323855240186,1.7778455062894831,1.7248816277187413,2.5168770353058436,2.429678121944881,2.4726173280370207,2.47239278085915,1.9296514523358321,1.8356187807514948,1.9621822052530469,2.063275073123482,2.167238562791481
BQR,Adj Ebitda / Interest Expense,2.66874733801723,2.48848229021201,5.545273030873628,6.517300076920885,7.326070658432715,10.427448874199545,11.162456802878621,12.594260505730398,12.441673509962397,9.677373755851757,9.784904137235117,9.821871921182266,9.986606994586337,13.180651816236583,14.093824771743732,13.375543492467347,12.345695531431456,15.551898734177215
BQR,Net Income before extraordinary,89400000.0,-139630000.0,-174777000.0,-254300000.0,-226546000.0,36142000.0,58184000.0,157657000.0,215464000.0,-27416000.0,-6174000.0,7016000.0,7594000.0,289322000.0,315307000.0,267763000.0,250596000.0,233557000.0
BQR,(NCO-CAPEX) / Total Debt (%),999.0,13.389857775109366,12.285496407789154,11.605712531397808,13.596691488176871,14.684799258279055,16.24017186684335,18.559993630231702,6.79564722828206,8.098683026897632,4.9418595767438305,0.9678154375825304,4.626011757216604,3.0155267719839705,-0.5274040774652284,-1.102457463906279,3.33350402473814,3.5269645979186564
BQR,Score: Operating Leverage,15,45,45,45,45,42,42,42,35,45,42,42,42,42,42,42,42,42
BQR,Score: ICR,58,65,48,48,48,42,42,35,35,45,42,42,42,35,35,35,35,25
BQR,Score: Net Income,42,75,75,75,75,48,45,42,35,75,65,55,55,35,35,35,35,35
BQR,Score: FCF/Debt,15,55,55,58,55,55,52,48,65,58,75,75,75,75,75,75,75,75
BQR,BQR,28.2,58.0,55.449999999999996,56.199999999999996,55.449999999999996,46.75,45.25,42.45,42.5,55.75,56.0,53.5,53.5,47.45,47.45,47.45,47.45,45.95
