Category,Metric,LTM (Current),LTM (-1Q),LTM (-2Q),LTM (-3Q),LTM (-1 Years),LTM (-5Q),LTM (-6Q),LTM (-7Q),LTM (-2 Years),LTM (-9Q),LTM (-10Q),LTM (-11Q),LTM (-3 Years),LTM (-13Q),LTM (-14Q),LTM (-15Q),LTM (-4 Years),LTM (-17Q)
Liquidity & Cash Flow,DSO,11.080412184075769,10.988747911564346,10.007922030191116,9.738774226210348,8.445418226129341,8.149237605322861,7.9679368305645735,8.091362259925067,8.602143271615772,9.413017840805422,10.17002658644405,10.993208304589924,11.087572041758133,10.746891985869395,9.924430602498344,9.216248661879577,8.631611337947165,8.006109400376273
Liquidity & Cash Flow,DIO,159.6987623497362,157.05717818345116,155.08347720657449,154.52407376090417,141.45749242557028,148.5901614705698,154.51172469006838,159.29042732439757,167.01780984600921,171.9333982953094,182.33524306863896,187.50700687358088,183.85829804512426,178.34863132029957,170.25056706838853,166.30801109648695,171.67856756212944,160.48619006172086
Liquidity & Cash Flow,DPO,67.6880788241802,65.56319927203326,63.65403329472615,63.73727434152116,58.97319997746451,61.19849083905931,61.20544413416888,59.60343818661924,61.80564877715857,65.05200744265404,70.32379730291935,72.07516422279542,69.74254851119656,66.50553852537317,64.93364559969727,62.549372384051864,63.47242559012841,58.40546387046839
Liquidity & Cash Flow,CCC,103.09109570963176,102.48272682298223,101.43736594203945,100.52557364559337,90.92971067423511,95.54090823683336,101.27421738646407,107.77835139770339,113.81430434046642,116.29440869346077,122.18147235216365,126.42505095537538,125.20332157568583,122.58998478079579,115.24135207118961,112.97488737431466,116.8377533099482,110.08683559162873
Liquidity & Cash Flow,OCF,65824000.0,48703000.0,56495000.0,53143000.0,81686000.0,80647000.0,115505000.0,130565000.0,126295000.0,135985000.0,75288000.0,-36367000.0,-49072000.0,-77481000.0,-13139000.0,70569000.0,111343000.0,114174000.0
Liquidity & Cash Flow,CapEx,-32791000.0,-43463000.0,-39320000.0,-37770000.0,-28523000.0,-23524000.0,-29268000.0,-34916000.0,-39797000.0,-39805000.0,-37225000.0,-31806000.0,-27043000.0,-28140000.0,-27261000.0,-25238000.0,-23250000.0,-22352000.0
Liquidity & Cash Flow,FCF,33033000.0,5240000.0,17175000.0,15373000.0,53163000.0,57123000.0,86237000.0,95649000.0,86498000.0,96180000.0,38063000.0,-68173000.0,-76115000.0,-105621000.0,-40400000.0,45331000.0,88093000.0,91822000.0
BQR,Total Debt / Adj Ebitda,0.4700294277306363,0.4466515252280627,3.765032214138918,3.098079261454189,0.7666445649206287,999.0,999.0,999.0,999.0,4.9346328130619295,5.3509397091786886,5.8555404113988505,5.843260142291566,4.867904032145026,3.7419754861435606,2.44346044489045,2.608371178155101,2.7020418154347405
BQR,Adj Ebitda / Interest Expense,2.5075043880073076,2.087133017311369,2.0146565738671,2.09468582309157,1.1827198081003782,-999.0,-999.0,-999.0,-999.0,1.476121716603317,1.5859805842942436,1.605084490042245,1.90030815357708,2.553295556218312,3.316564344042439,3.4716214254608797,3.9790521681581446,4.484386237177788
BQR,Net Income before extraordinary,11754000.0,5997000.0,4413000.0,6233000.0,-20906000.0,-132707000.0,-135474000.0,-130684000.0,-125362000.0,-17650000.0,-11811000.0,-12530000.0,-2122000.0,9959000.0,28359000.0,33369000.0,46186000.0,38787000.0
BQR,(NCO-CAPEX) / Total Debt (%),100.39510075069143,14.721168703469589,5.751533742331288,5.857965392544269,135.2335164835165,19.378706254325376,27.015249862162296,34.388055194034784,22.966367433203498,28.038282254373513,10.220889141899658,-18.2395355370353,-19.029844216042424,-25.34391039253655,-9.701696836382323,15.514273295709284,24.423059862044493,28.68370824599602
BQR,Score: Operating Leverage,15,15,52,45,25,75,75,75,75,58,65,65,65,58,48,42,45,45
BQR,Score: ICR,58,65,65,65,75,75,75,75,75,75,65,65,65,58,58,58,58,55
BQR,Score: Net Income,55,55,58,55,75,75,75,75,75,65,65,65,65,55,48,48,48,48
BQR,Score: FCF/Debt,15,55,65,65,15,48,42,35,45,42,58,75,75,75,75,52,42,42
BQR,BQR,31.45,42.5,58.7,55.5,42.5,68.25,66.75,65.0,67.5,58.3,63.25,67.5,67.5,61.5,56.25,48.4,46.949999999999996,46.5
